DATAFLOW,AREA_REF,FREQ,INDICADOR,ECO,TIME_PERIOD,OBS_VALUE,OBS_STATUS,DECIMALS,UNIDAD,MULT
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2021-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2021-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2021-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M02,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M03,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M04,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M05,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M06,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M07,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M08,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M09,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M10,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M11,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2022-M12,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,B,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,C,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,D,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,E,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,F,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,G,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,H,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,I,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,J,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,K,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,L,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,M,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,N,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,O,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,P,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,Q,2023-M01,1.1,,1,RT,0
CL01:DF_IR_RAMA(1.0),_T,M,IR,R,2023-M01,1.1,,1,RT,0
